customer_id,month,calls_minutes,sms_count,data_gb,roaming_gb,app_usage_hours,downtime_hours,slow_days
C14240,2024-12,361,76,62.5,0.1,35.4,0.2,5
C14241,2024-01,355,71,62.8,0.8,49.9,0.3,1
C14241,2024-02,357,118,39.6,0.1,37.7,0.0,0
C14241,2024-03,356,83,42.6,0.1,51.2,0.3,0
C14241,2024-04,351,199,60.8,0.4,86.2,0.5,1
C14241,2024-05,569,107,30.8,1.6,66.5,0.4,1
C14241,2024-06,290,288,37.3,1.8,73.6,0.2,1
C14241,2024-07,484,126,67.7,0.9,43.3,0.6,2
C14241,2024-08,517,185,39.0,0.6,60.9,1.1,0
C14241,2024-09,401,175,73.4,0.1,56.6,1.1,0
C14241,2024-10,280,102,76.8,0.3,53.4,1.1,1
C14241,2024-11,487,210,53.7,1.5,40.1,1.8,0
C14241,2024-12,563,157,56.4,1.3,40.1,3.0,0
C14242,2024-01,114,271,32.1,1.5,92.9,0.2,0
C14242,2024-02,412,146,74.2,0.1,66.8,0.1,0
C14242,2024-03,427,179,43.7,0.7,79.1,1.2,0
C14242,2024-04,364,202,50.3,0.7,81.7,0.5,0
C14242,2024-05,607,198,56.4,0.2,65.3,0.6,0
C14242,2024-06,384,91,59.0,0.2,25.9,0.0,1
C14242,2024-07,345,145,64.0,0.1,84.9,0.5,3
C14242,2024-08,284,257,43.7,0.6,60.5,0.5,1
C14242,2024-09,470,66,60.9,0.1,99.0,0.5,2
C14242,2024-10,410,50,61.8,2.2,88.9,0.1,0
C14242,2024-11,569,321,64.1,0.2,56.0,1.1,0
C14242,2024-12,484,0,51.4,1.4,86.9,1.3,2
C14243,2024-01,695,104,63.2,0.0,80.0,0.3,2
C14243,2024-02,496,272,71.5,1.8,84.5,0.9,1
C14243,2024-03,339,122,48.3,0.2,87.8,0.0,0
C14243,2024-04,345,226,79.0,0.8,75.3,0.7,2
C14243,2024-05,345,153,60.3,1.5,76.4,0.1,0
C14243,2024-06,308,98,59.8,0.5,90.0,0.3,1
C14243,2024-07,438,198,57.3,0.9,76.8,0.6,0
C14243,2024-08,641,0,51.5,2.6,74.1,0.5,0
C14243,2024-09,448,74,49.7,0.3,53.2,0.1,1
C14243,2024-10,461,185,66.0,1.0,75.6,2.2,0
C14243,2024-11,603,264,44.0,0.5,38.0,0.6,0
C14243,2024-12,463,59,49.0,1.7,94.3,2.1,0
C14244,2024-01,269,117,61.5,1.6,36.7,0.5,0
C14244,2024-02,342,105,20.7,0.0,29.1,0.0,0
C14244,2024-03,243,236,36.9,0.6,58.3,1.4,1
C14244,2024-04,403,96,37.3,0.2,32.3,0.2,1
C14244,2024-05,371,115,41.1,1.6,62.4,0.1,2
C14244,2024-06,319,150,28.4,0.4,76.6,0.5,1
C14244,2024-07,405,47,57.4,0.9,15.0,1.8,3
C14244,2024-08,502,221,36.7,0.8,84.7,0.1,0
C14244,2024-09,380,108,52.1,0.9,26.5,2.7,1
C14244,2024-10,337,70,12.1,1.6,49.6,0.4,1
C14244,2024-11,403,196,51.4,0.2,51.5,0.8,0
C14244,2024-12,210,172,34.9,0.6,34.4,0.1,0
C14245,2024-01,562,117,44.2,0.1,57.6,0.6,1
C14245,2024-02,621,115,61.4,1.3,81.5,0.4,2
C14245,2024-03,338,100,57.5,0.1,63.0,0.2,1
C14245,2024-04,77,197,35.7,1.7,64.3,0.5,2
C14245,2024-05,509,193,21.6,0.8,74.7,0.0,1
C14245,2024-06,420,340,42.4,0.1,49.3,0.5,0
C14245,2024-07,651,95,38.5,2.2,73.8,0.2,0
C14245,2024-08,283,77,61.0,0.5,77.2,1.6,2
C14245,2024-09,609,104,63.0,0.8,52.1,0.7,0
C14245,2024-10,481,123,59.3,0.0,70.9,0.4,1
C14245,2024-11,367,253,49.4,0.8,58.2,0.4,0
C14245,2024-12,427,155,71.9,0.5,81.6,0.3,0
C14246,2024-01,405,45,32.5,0.2,63.6,0.8,0
C14246,2024-02,607,166,62.3,0.4,45.1,0.2,1
C14246,2024-03,619,218,73.2,0.4,54.9,0.4,0
C14246,2024-04,435,98,48.8,0.1,97.1,0.2,0
C14246,2024-05,477,79,49.4,0.1,77.4,0.2,0
C14246,2024-06,465,76,45.5,1.3,57.5,0.5,0
C14246,2024-07,562,250,41.2,0.1,66.0,0.9,0
C14246,2024-08,568,0,50.8,0.1,51.4,0.7,1
C14246,2024-09,595,189,47.4,2.2,58.9,0.0,0
C14246,2024-10,515,107,64.5,1.0,43.4,0.1,2
C14246,2024-11,587,107,72.5,0.2,78.1,0.3,0
C14246,2024-12,331,0,21.9,0.5,34.6,0.5,0
C14247,2024-01,359,147,35.6,0.3,16.5,1.4,0
C14247,2024-02,198,173,31.7,1.3,25.4,0.1,2
C14247,2024-03,286,123,43.7,0.7,50.5,1.0,0
C14247,2024-04,177,37,13.1,2.1,66.3,0.2,1
C14247,2024-05,395,144,50.8,0.1,73.2,0.9,0
C14247,2024-06,354,68,58.3,1.0,10.1,0.2,1
C14247,2024-07,209,217,25.2,0.2,45.2,0.0,0
C14247,2024-08,307,119,39.3,2.3,41.4,1.4,0
C14247,2024-09,304,163,38.4,0.4,20.9,0.4,0
C14247,2024-10,130,209,25.6,0.3,69.4,0.1,0
C14247,2024-11,264,123,35.5,0.4,61.9,0.9,1
C14247,2024-12,236,103,37.1,0.2,43.2,3.1,1
C14248,2024-01,520,143,48.6,0.3,43.1,0.6,2
C14248,2024-02,326,119,41.1,0.1,55.8,0.5,0
C14248,2024-03,77,306,42.3,1.2,6.9,0.4,0
C14248,2024-04,486,140,42.0,0.9,61.8,0.8,1
C14248,2024-05,136,202,40.7,0.9,53.6,0.1,2
C14248,2024-06,177,124,51.6,0.0,30.8,0.5,0
C14248,2024-07,205,144,41.6,1.8,55.6,0.1,2
C14248,2024-08,200,183,22.9,1.3,59.8,0.2,0
C14248,2024-09,280,157,48.9,0.2,104.3,0.1,1
C14248,2024-10,79,200,32.3,2.2,45.8,0.6,0
C14248,2024-11,253,133,31.5,0.2,59.6,0.6,1
C14248,2024-12,209,66,40.0,0.7,51.9,0.9,1
C14249,2024-01,190,80,66.9,0.1,21.3,2.0,2
C14249,2024-02,87,80,47.8,0.2,35.8,1.0,0
C14249,2024-03,500,177,28.3,0.8,57.7,0.5,2
C14249,2024-04,294,229,29.8,0.7,59.5,4.0,2
C14249,2024-05,330,88,42.4,0.8,25.0,1.2,0
C14249,2024-06,392,175,45.9,0.8,36.2,0.4,4
C14249,2024-07,218,89,39.0,0.9,60.5,0.5,2
C14249,2024-08,249,184,38.0,1.8,0.0,0.6,1
C14249,2024-09,381,87,14.7,0.4,41.7,1.3,2
C14249,2024-10,365,128,49.3,1.0,12.4,0.7,0
C14249,2024-11,233,124,57.6,0.3,0.0,0.4,1
C14249,2024-12,344,206,64.2,1.7,64.5,4.3,1
C14250,2024-01,664,49,53.4,0.3,94.2,0.3,1
C14250,2024-02,391,104,35.8,0.6,78.5,1.3,1
C14250,2024-03,287,107,61.2,0.7,76.6,0.5,0
C14250,2024-04,502,193,61.7,0.0,62.1,1.2,1
C14250,2024-05,739,66,41.0,0.1,28.7,0.5,0
C14250,2024-06,566,210,53.1,0.2,105.2,0.0,0
C14250,2024-07,531,121,47.9,0.2,102.8,0.5,1
C14250,2024-08,516,212,46.8,0.4,77.2,1.1,0
C14250,2024-09,522,102,59.4,1.2,60.7,2.0,2
C14250,2024-10,414,133,70.3,0.3,63.9,0.2,2
C14250,2024-11,429,170,66.3,0.2,68.9,1.9,0
C14250,2024-12,474,92,54.3,0.2,75.8,0.3,1
C14251,2024-01,276,9,67.6,0.5,47.9,0.6,1
C14251,2024-02,313,153,26.8,2.1,31.7,0.6,4
C14251,2024-03,402,97,74.3,0.9,58.6,0.3,1
C14251,2024-04,429,190,65.0,0.8,32.9,0.3,3
C14251,2024-05,173,136,62.8,0.5,31.4,2.5,3
C14251,2024-06,130,95,60.8,1.0,44.9,2.1,1
C14251,2024-07,172,192,38.7,4.1,55.0,2.0,1
C14251,2024-08,255,114,49.9,0.1,37.6,0.3,2
C14251,2024-09,322,234,41.8,0.0,50.7,0.6,0
C14251,2024-10,461,59,46.5,0.2,27.7,0.9,2
C14251,2024-11,331,187,25.4,0.3,27.9,1.4,2
C14251,2024-12,276,220,16.1,1.2,54.4,0.3,1
C14252,2024-01,490,104,44.6,0.9,51.0,1.5,2
C14252,2024-02,272,90,33.4,0.3,74.6,0.1,1
C14252,2024-03,170,251,56.4,0.3,33.5,0.6,1
C14252,2024-04,500,159,44.8,0.0,35.5,0.1,1
C14252,2024-05,263,153,39.2,0.9,46.0,1.0,0
C14252,2024-06,230,221,44.9,0.3,33.3,0.3,0
C14252,2024-07,88,208,32.3,0.3,52.7,0.5,1
C14252,2024-08,370,158,49.3,0.1,68.1,0.6,3
C14252,2024-09,274,138,41.2,0.6,12.7,1.1,1
C14252,2024-10,579,118,30.8,1.9,80.2,0.5,0
C14252,2024-11,540,248,63.5,0.8,44.9,1.0,1
C14252,2024-12,179,161,55.2,2.1,40.0,0.8,1
C14253,2024-01,535,226,48.6,1.4,37.7,0.3,0
C14253,2024-02,348,156,62.7,2.3,31.8,0.2,0
C14253,2024-03,413,193,50.4,0.9,63.9,1.1,0
C14253,2024-04,596,157,35.5,0.3,66.2,0.4,1
C14253,2024-05,451,142,61.2,0.3,66.7,0.7,1
C14253,2024-06,426,57,39.3,0.2,93.7,0.2,0
C14253,2024-07,324,160,74.8,2.6,80.9,0.2,0
C14253,2024-08,398,164,75.9,2.3,52.2,0.2,0
C14253,2024-09,513,127,67.9,0.1,46.0,0.2,1
C14253,2024-10,530,110,43.7,0.1,57.7,1.1,0
C14253,2024-11,560,152,54.4,0.2,49.0,0.9,0
C14253,2024-12,504,109,72.9,0.6,85.4,0.6,1
C14254,2024-01,448,171,55.3,1.5,48.8,0.3,1
C14254,2024-02,402,136,52.6,0.2,18.4,0.0,0
C14254,2024-03,160,0,42.4,1.5,48.9,1.3,2
C14254,2024-04,412,100,63.0,0.2,23.2,0.1,1
C14254,2024-05,333,177,76.9,0.6,40.5,4.5,1
C14254,2024-06,222,54,41.3,1.3,32.6,0.7,1
C14254,2024-07,343,109,46.1,1.0,62.2,0.0,1
C14254,2024-08,266,104,44.2,0.0,43.2,2.3,3
C14254,2024-09,361,158,49.7,2.0,58.3,4.1,2
C14254,2024-10,196,175,44.0,0.1,57.6,3.9,2
C14254,2024-11,117,203,59.9,0.1,45.2,0.7,1
C14254,2024-12,410,259,44.8,0.1,21.3,0.5,1
C14255,2024-01,495,73,55.9,0.4,55.6,0.0,3
C14255,2024-02,414,100,68.2,0.4,68.7,0.3,1
C14255,2024-03,445,120,65.3,0.0,61.5,3.2,2
C14255,2024-04,231,56,100.7,0.4,75.9,7.0,0
C14255,2024-05,530,200,53.6,0.3,87.7,0.3,3
C14255,2024-06,622,41,59.7,0.3,45.0,1.6,1
C14255,2024-07,321,137,41.0,1.1,63.8,0.1,2
C14255,2024-08,433,66,79.5,0.7,60.8,1.1,2
C14255,2024-09,314,79,61.9,0.2,62.9,1.5,0
C14255,2024-10,491,145,57.5,0.1,36.6,2.8,3
C14255,2024-11,308,32,84.9,0.7,42.7,1.7,1
C14255,2024-12,377,168,70.3,1.4,51.8,0.8,2
C14256,2024-01,339,205,32.7,1.1,46.4,0.4,0
C14256,2024-02,309,103,35.5,1.0,64.4,1.7,0
C14256,2024-03,228,183,37.1,0.0,70.0,2.4,1
C14256,2024-04,378,166,27.7,0.0,53.2,0.8,0
C14256,2024-05,466,73,57.6,0.3,66.3,0.1,3
C14256,2024-06,349,173,48.8,0.9,23.4,1.6,0
C14256,2024-07,328,51,30.3,1.1,24.8,0.1,0
C14256,2024-08,193,117,37.5,1.3,16.1,0.9,1
C14256,2024-09,480,148,51.2,1.3,61.0,1.0,1
C14256,2024-10,473,90,12.9,2.9,46.5,0.5,0
C14256,2024-11,355,110,30.5,0.8,67.3,0.8,1
C14256,2024-12,541,248,36.0,0.3,5.9,0.9,0
C14257,2024-01,174,31,35.0,0.2,49.5,0.9,2
C14257,2024-02,414,0,30.7,0.1,57.6,1.1,0
C14257,2024-03,422,269,18.3,0.1,30.3,0.7,1
C14257,2024-04,378,178,47.5,3.8,55.9,0.4,0
C14257,2024-05,307,214,20.1,0.2,40.0,0.3,0
C14257,2024-06,209,11,40.9,0.8,39.1,1.2,0
C14257,2024-07,389,177,37.4,0.3,66.4,0.2,1
C14257,2024-08,256,163,28.1,0.4,57.0,0.7,0
C14257,2024-09,41,178,55.5,0.9,45.5,0.3,2
C14257,2024-10,321,73,46.1,1.1,57.5,1.0,2
C14257,2024-11,445,94,37.8,0.6,31.0,0.4,1
C14257,2024-12,91,75,27.1,0.8,49.0,0.0,1
C14258,2024-01,512,155,55.9,0.4,87.7,2.0,1
C14258,2024-02,508,198,36.5,0.3,77.5,0.8,0
C14258,2024-03,573,148,30.0,0.4,71.7,0.9,1
C14258,2024-04,341,139,43.2,0.4,63.8,0.4,0
C14258,2024-05,456,37,64.6,0.8,70.7,1.1,0
C14258,2024-06,553,90,45.1,0.8,51.9,0.1,0
C14258,2024-07,439,27,70.5,0.3,86.1,0.4,0
C14258,2024-08,528,135,46.4,0.1,54.4,0.6,2
C14258,2024-09,425,88,44.8,0.8,54.2,0.2,0
C14258,2024-10,526,70,50.4,0.0,46.4,0.0,1
C14258,2024-11,428,91,66.0,2.5,91.4,0.6,0
C14258,2024-12,572,174,44.3,0.3,58.0,2.7,1
C14259,2024-01,423,85,65.3,0.2,50.7,1.7,2
C14259,2024-02,586,65,64.3,0.1,54.4,1.0,2
C14259,2024-03,333,141,52.9,0.2,80.9,1.3,1
C14259,2024-04,499,91,74.3,0.1,52.9,0.3,2
C14259,2024-05,374,55,47.0,0.9,52.2,1.4,2
C14259,2024-06,670,166,75.9,0.2,66.8,3.5,1
C14259,2024-07,470,16,54.2,0.2,75.3,0.5,2
C14259,2024-08,311,92,60.1,1.7,57.6,0.7,0
C14259,2024-09,555,39,45.3,0.4,60.0,0.3,2
C14259,2024-10,261,122,56.4,2.2,64.9,0.7,2
C14259,2024-11,387,106,82.6,2.7,89.2,1.0,0
C14259,2024-12,400,136,65.2,0.7,45.5,0.4,2
C14260,2024-01,412,118,74.4,0.5,64.6,0.9,0
C14260,2024-02,529,122,64.4,1.6,59.7,0.8,1
C14260,2024-03,654,249,62.2,0.6,88.6,0.2,0
C14260,2024-04,372,218,42.2,0.8,48.7,0.3,0
C14260,2024-05,463,213,49.4,0.2,70.0,0.3,0
C14260,2024-06,488,136,48.7,1.1,83.9,0.9,0
C14260,2024-07,358,28,35.5,0.0,55.7,0.2,1
C14260,2024-08,305,29,42.0,0.0,59.6,1.2,1
C14260,2024-09,613,84,50.8,0.3,110.2,0.2,0
C14260,2024-10,416,191,61.7,1.0,69.9,0.2,4
C14260,2024-11,565,146,59.7,0.3,49.0,0.1,1
C14260,2024-12,526,123,63.5,0.1,45.3,0.1,0
C14261,2024-01,483,0,42.1,0.8,51.0,0.4,0
C14261,2024-02,624,224,45.4,2.1,43.4,0.3,0
C14261,2024-03,499,234,75.7,1.8,60.0,0.5,0
C14261,2024-04,594,244,23.4,0.3,65.5,1.0,2
C14261,2024-05,507,62,45.9,1.7,79.2,0.0,1
C14261,2024-06,350,139,44.1,2.1,58.2,0.6,1
C14261,2024-07,286,143,53.1,0.2,70.4,0.0,1
C14261,2024-08,374,0,51.9,0.5,61.7,0.2,2
C14261,2024-09,549,39,46.7,0.2,61.3,0.2,1
C14261,2024-10,625,85,54.5,0.1,61.1,0.0,1
C14261,2024-11,390,214,33.8,0.2,54.9,0.6,0
C14261,2024-12,481,238,54.3,0.5,73.1,0.2,2
C14262,2024-01,266,171,40.2,1.0,46.8,1.3,1
C14262,2024-02,362,135,41.1,1.2,81.5,0.9,0
C14262,2024-03,383,78,68.7,0.6,87.0,1.7,2
C14262,2024-04,586,101,45.6,0.4,51.2,0.3,0
C14262,2024-05,453,83,64.4,0.1,67.7,0.1,0
C14262,2024-06,487,153,55.2,0.6,42.6,0.5,0
C14262,2024-07,588,3,32.9,0.0,64.9,0.9,0
C14262,2024-08,681,190,76.8,2.3,46.3,0.6,0
C14262,2024-09,387,149,44.7,0.1,57.0,0.3,0
C14262,2024-10,350,69,62.5,2.0,34.3,0.7,0
C14262,2024-11,477,182,61.3,0.7,62.6,0.4,0
C14262,2024-12,277,198,66.0,1.0,67.3,0.1,1
C14263,2024-01,357,64,30.4,0.5,47.7,1.8,4
C14263,2024-02,439,20,51.5,0.1,13.4,0.4,1
C14263,2024-03,360,272,45.8,0.3,59.9,0.3,1
C14263,2024-04,336,182,43.9,0.9,21.2,2.2,0
C14263,2024-05,141,127,39.2,0.1,37.1,1.0,0
C14263,2024-06,312,107,35.4,0.7,32.6,2.8,0
C14263,2024-07,196,279,27.8,1.4,50.4,0.5,1
C14263,2024-08,185,152,53.3,0.8,48.7,0.6,1
C14263,2024-09,545,80,45.1,0.2,32.2,0.2,2
C14263,2024-10,379,245,41.0,0.2,68.5,0.9,0
C14263,2024-11,282,215,33.9,1.2,22.4,1.7,0
C14263,2024-12,335,103,27.6,0.4,55.3,1.1,2
C14264,2024-01,151,99,29.4,0.1,74.0,1.9,0
C14264,2024-02,354,241,54.7,0.9,53.7,1.2,0
C14264,2024-03,379,167,26.3,1.2,60.6,0.1,1
C14264,2024-04,247,144,38.7,2.1,50.4,0.2,0
C14264,2024-05,378,164,49.2,1.1,36.6,0.2,2
C14264,2024-06,423,126,45.3,0.0,39.4,0.1,0
C14264,2024-07,430,147,68.8,0.2,30.1,2.4,1
C14264,2024-08,484,173,13.9,0.2,37.8,0.8,0
C14264,2024-09,414,56,16.5,0.4,24.5,1.1,2
C14264,2024-10,76,89,41.2,0.3,51.1,0.5,0
C14264,2024-11,267,110,41.1,0.2,43.7,0.3,2
C14264,2024-12,94,98,36.7,0.2,44.0,0.2,0
C14265,2024-01,306,254,66.1,0.3,70.6,4.2,1
C14265,2024-02,270,70,39.1,0.5,35.2,1.3,1
C14265,2024-03,322,111,40.9,0.4,64.6,0.9,1
C14265,2024-04,344,217,30.9,1.0,49.1,0.1,1
C14265,2024-05,186,122,46.7,0.2,67.8,1.0,0
C14265,2024-06,331,278,15.8,0.1,49.9,0.8,0
C14265,2024-07,200,196,41.0,0.3,42.9,2.3,1
C14265,2024-08,595,135,45.7,0.5,46.7,0.9,0
C14265,2024-09,429,108,18.0,0.8,56.2,0.1,1
C14265,2024-10,312,32,51.9,0.9,76.3,0.3,1
C14265,2024-11,316,260,48.7,0.2,72.3,0.3,0
C14265,2024-12,618,53,36.0,0.9,40.4,0.2,1
C14266,2024-01,484,201,78.7,0.2,33.8,2.5,0
C14266,2024-02,685,244,54.3,1.4,11.6,0.1,2
C14266,2024-03,436,140,61.5,0.2,70.2,0.3,0
C14266,2024-04,267,137,49.1,0.6,49.7,3.9,0
C14266,2024-05,403,39,59.4,1.1,57.5,2.8,1
C14266,2024-06,436,146,45.9,0.2,48.2,1.0,2
C14266,2024-07,342,189,67.2,0.8,86.3,0.3,1
C14266,2024-08,456,227,55.6,0.7,53.4,1.6,2
C14266,2024-09,635,158,71.4,2.0,49.7,1.6,2
C14266,2024-10,346,147,70.3,0.4,61.4,1.4,3
C14266,2024-11,516,290,44.4,0.4,70.8,0.4,2
C14266,2024-12,529,0,79.8,0.9,73.6,1.0,2
C14267,2024-01,409,0,49.5,0.4,45.4,1.3,0
C14267,2024-02,434,108,25.0,0.7,45.3,0.1,0
C14267,2024-03,558,185,35.9,1.4,6.1,0.4,0
C14267,2024-04,174,102,28.4,0.4,69.4,0.4,0
C14267,2024-05,181,233,40.9,0.5,74.4,0.9,1
C14267,2024-06,350,118,41.1,1.3,41.1,0.2,0
C14267,2024-07,478,242,51.9,0.7,28.5,0.1,2
C14267,2024-08,266,131,42.8,1.0,39.7,0.5,1
C14267,2024-09,317,130,70.5,0.1,63.6,0.9,1
C14267,2024-10,294,16,39.4,0.7,73.1,0.0,0
C14267,2024-11,357,101,58.3,1.0,23.1,0.0,1
C14267,2024-12,267,176,53.3,1.2,40.9,0.3,0
C14268,2024-01,420,274,60.9,0.6,81.2,0.0,2
C14268,2024-02,469,213,54.1,2.3,84.3,0.5,1
C14268,2024-03,338,306,62.9,2.6,39.1,0.3,2
C14268,2024-04,510,182,61.3,0.9,88.1,0.8,2
C14268,2024-05,703,184,82.4,0.3,70.3,1.3,5
C14268,2024-06,533,167,63.1,0.0,58.1,0.2,0
C14268,2024-07,403,157,60.4,0.2,83.2,0.9,1
C14268,2024-08,381,213,77.4,0.1,21.9,0.8,1
C14268,2024-09,488,114,73.6,0.0,50.9,2.4,1
C14268,2024-10,472,268,72.6,2.0,60.9,0.6,0
C14268,2024-11,490,97,43.4,1.0,71.9,1.1,0
C14268,2024-12,385,95,73.0,0.2,57.2,0.1,3
C14269,2024-01,283,185,28.8,0.3,68.1,1.2,1
C14269,2024-02,258,265,45.5,1.3,72.2,0.3,0
C14269,2024-03,418,201,15.8,0.1,45.6,0.3,2
C14269,2024-04,280,131,47.4,0.2,25.2,0.2,1
C14269,2024-05,392,203,25.3,2.4,52.9,0.5,1
C14269,2024-06,246,155,19.8,0.5,57.0,0.0,2
C14269,2024-07,332,76,14.5,0.4,53.1,2.2,0
C14269,2024-08,428,179,43.8,1.2,70.7,0.7,1
C14269,2024-09,365,193,47.0,3.7,31.4,1.8,0
C14269,2024-10,172,140,31.0,0.3,56.9,1.5,1
C14269,2024-11,161,220,40.8,0.3,40.8,0.9,0
C14269,2024-12,108,143,22.7,0.5,35.3,0.7,1
C14270,2024-01,364,36,46.5,0.6,71.8,0.5,1
C14270,2024-02,250,158,38.4,1.7,56.4,2.7,1
C14270,2024-03,385,205,38.6,0.2,24.5,1.9,4
C14270,2024-04,484,180,14.3,0.1,59.9,0.1,1
C14270,2024-05,306,83,65.3,2.4,59.1,2.3,1
C14270,2024-06,458,93,50.2,1.3,42.3,0.8,0
C14270,2024-07,535,80,78.5,0.5,39.9,2.7,1
C14270,2024-08,100,87,39.0,1.0,71.7,2.0,1
C14270,2024-09,280,154,55.6,0.9,48.0,0.1,2
C14270,2024-10,152,259,73.5,0.5,25.7,1.1,1
C14270,2024-11,377,100,26.9,1.5,56.8,0.3,0
C14270,2024-12,234,196,39.6,0.1,33.1,0.1,3
C14271,2024-01,169,144,33.5,0.6,34.3,0.5,0
C14271,2024-02,339,150,16.4,0.1,50.5,0.2,1
C14271,2024-03,370,201,4.9,2.4,38.4,0.7,1
C14271,2024-04,163,246,60.2,1.7,38.5,1.3,0
C14271,2024-05,206,145,11.2,0.2,58.5,0.1,2
C14271,2024-06,452,151,25.6,0.2,53.5,0.0,0
C14271,2024-07,384,23,31.1,0.4,76.9,0.6,1
C14271,2024-08,303,70,43.1,0.7,68.6,1.2,1
C14271,2024-09,285,169,27.1,0.3,30.2,0.1,0
C14271,2024-10,260,208,22.3,0.9,41.3,1.0,3
C14271,2024-11,220,88,33.6,1.2,54.9,0.2,0
C14271,2024-12,379,170,27.4,0.7,68.2,1.5,0
C14272,2024-01,617,309,71.4,1.1,47.6,0.5,3
C14272,2024-02,650,224,92.1,3.7,51.0,0.8,2
C14272,2024-03,595,67,75.5,0.1,31.2,0.1,3
C14272,2024-04,517,118,72.4,0.8,69.3,0.1,2
C14272,2024-05,611,188,74.7,0.0,49.0,1.0,5
C14272,2024-06,423,158,76.6,0.9,83.3,0.5,4
C14272,2024-07,487,111,96.1,3.1,88.7,1.3,0
C14272,2024-08,194,241,42.5,0.5,69.6,0.1,1
C14272,2024-09,263,78,52.3,0.4,56.8,4.0,2
C14272,2024-10,312,277,87.2,1.6,90.8,0.2,0
C14272,2024-11,527,110,57.1,2.8,53.3,0.0,0
C14272,2024-12,584,228,67.0,0.2,69.8,0.8,2
C14273,2024-01,393,35,12.3,0.2,45.9,0.3,1
C14273,2024-02,213,102,50.8,1.1,65.3,0.5,0
C14273,2024-03,334,166,26.0,1.4,75.9,0.2,1
C14273,2024-04,461,167,39.9,0.2,57.4,2.0,1
C14273,2024-05,606,51,18.8,0.1,63.2,0.2,3
C14273,2024-06,252,96,42.7,1.1,84.2,0.6,2
C14273,2024-07,451,176,22.9,0.5,30.4,0.1,0
C14273,2024-08,248,107,43.9,0.0,49.4,0.0,0
C14273,2024-09,297,159,39.8,1.3,49.6,0.2,3
C14273,2024-10,470,116,26.7,1.2,53.6,0.1,0
C14273,2024-11,326,210,38.6,0.1,58.9,0.5,0
C14273,2024-12,370,68,15.5,0.6,29.7,0.6,0
C14274,2024-01,263,131,48.0,0.5,44.6,1.6,1
C14274,2024-02,248,68,46.5,0.8,56.8,0.5,1
C14274,2024-03,457,79,32.9,0.1,62.7,0.3,3
C14274,2024-04,354,154,27.1,2.8,95.1,0.3,1
C14274,2024-05,424,87,68.2,0.8,43.1,0.2,0
C14274,2024-06,356,151,49.7,2.1,61.1,0.6,0
C14274,2024-07,366,112,36.7,1.1,57.1,1.9,0
C14274,2024-08,351,189,65.6,0.4,27.7,1.7,3
C14274,2024-09,421,129,37.8,0.7,49.3,0.6,1
C14274,2024-10,356,222,72.3,0.0,52.8,0.1,0
C14274,2024-11,551,144,56.3,0.1,59.2,0.1,2
C14274,2024-12,275,84,51.9,0.3,74.7,0.1,2
C14275,2024-01,312,207,64.8,0.1,34.1,1.3,3
C14275,2024-02,387,162,56.0,0.6,67.4,0.1,3
C14275,2024-03,356,158,51.2,1.7,49.4,0.8,0
C14275,2024-04,213,109,54.8,0.8,65.5,0.9,1
C14275,2024-05,263,123,46.2,0.7,44.7,0.0,3
C14275,2024-06,234,119,47.1,0.9,72.1,0.4,3
C14275,2024-07,276,66,59.9,0.4,75.0,0.3,2
C14275,2024-08,264,168,36.4,0.4,77.0,1.0,4
C14275,2024-09,461,168,54.1,1.5,47.2,0.9,2
C14275,2024-10,328,133,60.7,0.5,50.4,0.9,2
C14275,2024-11,223,49,52.5,1.6,27.1,0.1,2
C14275,2024-12,240,180,38.6,0.3,51.0,0.8,3
C14276,2024-01,304,68,27.9,1.9,54.9,0.3,0
C14276,2024-02,261,297,7.4,0.6,63.7,0.2,0
C14276,2024-03,493,96,42.1,0.2,24.6,0.1,0
C14276,2024-04,325,102,34.0,0.1,46.1,0.0,0
C14276,2024-05,339,83,22.6,0.3,45.0,0.1,0
C14276,2024-06,171,124,18.3,0.6,34.4,0.3,2
C14276,2024-07,380,205,34.6,0.1,48.3,1.2,1
C14276,2024-08,388,297,30.1,0.2,0.0,0.5,0
C14276,2024-09,197,114,34.3,0.2,39.9,0.3,0
C14276,2024-10,233,223,29.1,0.7,55.3,0.6,2
C14276,2024-11,295,249,33.2,0.2,51.6,0.0,1
C14276,2024-12,386,143,56.0,0.3,49.4,0.3,0
C14277,2024-01,266,165,58.5,2.8,67.1,0.1,2
C14277,2024-02,322,164,51.4,1.1,60.5,1.2,0
C14277,2024-03,318,199,51.3,1.5,87.5,0.3,0
C14277,2024-04,543,169,63.1,1.1,58.0,0.0,2
C14277,2024-05,436,67,51.2,0.3,101.9,0.4,0
C14277,2024-06,604,63,37.8,0.3,28.8,0.4,1
C14277,2024-07,509,134,53.5,0.8,73.0,0.3,0
C14277,2024-08,472,89,40.8,0.1,68.9,0.0,1
C14277,2024-09,475,165,66.0,2.3,73.0,1.1,0
C14277,2024-10,511,201,56.2,0.2,44.9,0.1,0
C14277,2024-11,559,127,32.8,0.1,78.3,0.5,0
C14277,2024-12,416,124,60.2,0.4,39.7,0.9,0
C14278,2024-01,461,48,71.1,0.5,67.6,0.7,2
C14278,2024-02,519,182,62.0,1.9,79.3,0.7,2
C14278,2024-03,666,130,62.9,1.4,12.8,0.7,4
C14278,2024-04,437,173,75.5,0.5,78.0,1.0,2
