bill_id,customer_id,month,amount_due_egp,amount_paid_egp,late_days,payment_failures
B40679,C13390,2024-11,337.41,337.41,0,0
B40680,C13390,2024-12,314.68,314.68,0,0
B40681,C13391,2024-01,228.93,228.93,0,0
B40682,C13391,2024-02,253.71,0.0,2,0
B40683,C13391,2024-03,231.95,231.95,1,0
B40684,C13391,2024-04,237.14,237.14,0,0
B40685,C13391,2024-05,243.86,243.86,2,0
B40686,C13391,2024-06,283.07,283.07,5,0
B40687,C13391,2024-07,246.99,246.99,4,0
B40688,C13391,2024-08,223.43,223.43,0,0
B40689,C13391,2024-09,258.31,129.16,6,1
B40690,C13391,2024-10,255.99,255.99,0,0
B40691,C13391,2024-11,255.9,255.9,5,0
B40692,C13391,2024-12,213.35,213.35,2,0
B40693,C13392,2024-01,289.13,289.13,2,0
B40694,C13392,2024-02,323.41,323.41,3,0
B40695,C13392,2024-03,309.04,247.23,14,1
B40696,C13392,2024-04,301.86,301.86,3,0
B40697,C13392,2024-05,325.51,325.51,0,0
B40698,C13392,2024-06,300.74,300.74,3,0
B40699,C13392,2024-07,286.39,286.39,1,0
B40700,C13392,2024-08,266.63,266.63,0,0
B40701,C13392,2024-09,244.09,244.09,1,0
B40702,C13392,2024-10,308.02,308.02,0,0
B40703,C13392,2024-11,323.18,323.18,4,0
B40704,C13392,2024-12,309.1,309.1,1,0
B40705,C13393,2024-01,250.42,250.42,2,0
B40706,C13393,2024-02,260.85,260.85,2,0
B40707,C13393,2024-03,245.96,245.96,0,0
B40708,C13393,2024-04,248.43,248.43,2,0
B40709,C13393,2024-05,262.37,262.37,0,0
B40710,C13393,2024-06,263.8,263.8,2,0
B40711,C13393,2024-07,235.43,235.43,0,0
B40712,C13393,2024-08,241.2,241.2,2,0
B40713,C13393,2024-09,254.32,203.46,3,0
B40714,C13393,2024-10,228.4,228.4,1,0
B40715,C13393,2024-11,248.18,248.18,3,0
B40716,C13393,2024-12,254.49,203.59,0,0
B40717,C13394,2024-01,188.73,188.73,0,0
B40718,C13394,2024-02,208.97,208.97,3,0
B40719,C13394,2024-03,202.59,202.59,6,0
B40720,C13394,2024-04,206.83,206.83,2,0
B40721,C13394,2024-05,174.87,174.87,1,0
B40722,C13394,2024-06,192.11,192.11,3,0
B40723,C13394,2024-07,187.86,187.86,2,0
B40724,C13394,2024-08,183.09,183.09,3,0
B40725,C13394,2024-09,210.31,210.31,1,0
B40726,C13394,2024-10,195.32,0.0,10,1
B40727,C13394,2024-11,194.99,155.99,3,0
B40728,C13394,2024-12,135.95,135.95,0,0
B40729,C13395,2024-01,228.66,228.66,3,0
B40730,C13395,2024-02,241.91,241.91,1,0
B40731,C13395,2024-03,242.78,242.78,0,0
B40732,C13395,2024-04,237.58,237.58,1,0
B40733,C13395,2024-05,245.96,245.96,3,0
B40734,C13395,2024-06,248.86,248.86,1,0
B40735,C13395,2024-07,248.98,248.98,0,0
B40736,C13395,2024-08,279.25,279.25,3,0
B40737,C13395,2024-09,253.52,253.52,0,0
B40738,C13395,2024-10,231.13,231.13,5,0
B40739,C13395,2024-11,240.8,240.8,2,0
B40740,C13395,2024-12,247.41,247.41,0,0
B40741,C13396,2024-01,321.81,321.81,1,0
B40742,C13396,2024-02,372.65,372.65,3,0
B40743,C13396,2024-03,344.2,344.2,1,0
B40744,C13396,2024-04,356.68,356.68,3,0
B40745,C13396,2024-05,360.05,360.05,0,0
B40746,C13396,2024-06,357.96,357.96,0,0
B40747,C13396,2024-07,367.79,367.79,4,0
B40748,C13396,2024-08,375.34,375.34,0,0
B40749,C13396,2024-09,382.05,382.05,0,0
B40750,C13396,2024-10,321.54,321.54,5,0
B40751,C13396,2024-11,368.21,368.21,1,0
B40752,C13396,2024-12,371.43,0.0,0,0
B40753,C13397,2024-01,410.62,410.62,0,0
B40754,C13397,2024-02,411.63,411.63,8,0
B40755,C13397,2024-03,406.52,406.52,2,0
B40756,C13397,2024-04,411.29,411.29,0,0
B40757,C13397,2024-05,387.73,0.0,9,1
B40758,C13397,2024-06,410.53,410.53,1,0
B40759,C13397,2024-07,390.68,390.68,5,0
B40760,C13397,2024-08,394.82,394.82,0,0
B40761,C13397,2024-09,398.89,398.89,3,0
B40762,C13397,2024-10,382.4,382.4,2,0
B40763,C13397,2024-11,411.93,411.93,2,0
B40764,C13397,2024-12,399.14,399.14,9,0
B40765,C13398,2024-01,418.08,209.04,12,1
B40766,C13398,2024-02,403.48,403.48,3,0
B40767,C13398,2024-03,391.55,391.55,0,0
B40768,C13398,2024-04,414.33,414.33,1,0
B40769,C13398,2024-05,397.07,0.0,9,1
B40770,C13398,2024-06,418.28,0.0,18,1
B40771,C13398,2024-07,413.39,413.39,1,0
B40772,C13398,2024-08,402.25,402.25,0,0
B40773,C13398,2024-09,394.72,394.72,0,0
B40774,C13398,2024-10,399.64,399.64,2,0
B40775,C13398,2024-11,419.12,419.12,0,0
B40776,C13398,2024-12,399.28,399.28,2,0
B40777,C13399,2024-01,373.4,0.0,8,1
B40778,C13399,2024-02,369.29,369.29,0,0
B40779,C13399,2024-03,366.32,183.16,17,1
B40780,C13399,2024-04,362.3,289.84,5,1
B40781,C13399,2024-05,354.94,283.95,11,1
B40782,C13399,2024-06,352.88,352.88,0,0
B40783,C13399,2024-07,355.82,0.0,11,1
B40784,C13399,2024-08,385.39,385.39,1,0
B40785,C13399,2024-09,393.73,393.73,0,0
B40786,C13399,2024-10,370.21,370.21,3,0
B40787,C13399,2024-11,370.67,370.67,1,0
B40788,C13399,2024-12,367.02,367.02,1,0
B40789,C13400,2024-01,790.49,790.49,2,0
B40790,C13400,2024-02,790.19,790.19,0,0
B40791,C13400,2024-03,794.32,794.32,2,0
B40792,C13400,2024-04,811.62,811.62,1,0
B40793,C13400,2024-05,781.64,781.64,0,0
B40794,C13400,2024-06,782.76,782.76,1,0
B40795,C13400,2024-07,802.02,802.02,6,0
B40796,C13400,2024-08,797.1,797.1,3,0
B40797,C13400,2024-09,799.07,799.07,0,0
B40798,C13400,2024-10,779.13,779.13,3,0
B40799,C13400,2024-11,780.46,780.46,2,0
B40800,C13400,2024-12,787.31,787.31,3,0
B40801,C13401,2024-01,184.73,184.73,1,0
B40802,C13401,2024-02,192.13,192.13,0,0
B40803,C13401,2024-03,204.46,204.46,12,0
B40804,C13401,2024-04,212.28,212.28,1,0
B40805,C13401,2024-05,214.88,214.88,1,0
B40806,C13401,2024-06,193.46,193.46,0,0
B40807,C13401,2024-07,184.42,184.42,2,0
B40808,C13401,2024-08,220.22,220.22,5,0
B40809,C13401,2024-09,202.75,202.75,0,0
B40810,C13401,2024-10,193.39,193.39,0,0
B40811,C13401,2024-11,191.83,191.83,2,0
B40812,C13401,2024-12,174.89,174.89,0,0
B40813,C13402,2024-01,324.34,0.0,5,1
B40814,C13402,2024-02,326.96,326.96,0,0
B40815,C13402,2024-03,338.96,338.96,0,0
B40816,C13402,2024-04,327.09,327.09,0,0
B40817,C13402,2024-05,330.62,330.62,0,0
B40818,C13402,2024-06,326.06,326.06,0,0
B40819,C13402,2024-07,319.14,319.14,0,0
B40820,C13402,2024-08,319.5,319.5,2,0
B40821,C13402,2024-09,338.62,338.62,4,0
B40822,C13402,2024-10,308.93,308.93,2,0
B40823,C13402,2024-11,321.88,321.88,0,0
B40824,C13402,2024-12,331.1,331.1,0,0
B40825,C13403,2024-01,385.79,385.79,2,0
B40826,C13403,2024-02,401.88,401.88,2,0
B40827,C13403,2024-03,393.38,393.38,0,0
B40828,C13403,2024-04,386.01,386.01,3,0
B40829,C13403,2024-05,384.56,384.56,7,0
B40830,C13403,2024-06,380.67,380.67,7,0
B40831,C13403,2024-07,397.68,397.68,0,0
B40832,C13403,2024-08,353.99,353.99,1,0
B40833,C13403,2024-09,401.79,401.79,0,0
B40834,C13403,2024-10,384.1,384.1,3,0
B40835,C13403,2024-11,382.06,382.06,1,0
B40836,C13403,2024-12,383.08,383.08,0,0
B40837,C13404,2024-01,414.5,414.5,5,0
B40838,C13404,2024-02,428.77,428.77,0,0
B40839,C13404,2024-03,431.31,431.31,2,0
B40840,C13404,2024-04,406.75,406.75,0,0
B40841,C13404,2024-05,411.16,0.0,3,0
B40842,C13404,2024-06,429.99,429.99,0,0
B40843,C13404,2024-07,419.39,419.39,0,0
B40844,C13404,2024-08,425.15,0.0,8,1
B40845,C13404,2024-09,427.67,427.67,2,0
B40846,C13404,2024-10,437.38,437.38,1,0
B40847,C13404,2024-11,409.18,409.18,4,0
B40848,C13404,2024-12,397.27,397.27,1,0
B40849,C13405,2024-01,217.75,217.75,1,0
B40850,C13405,2024-02,241.83,241.83,3,0
B40851,C13405,2024-03,210.86,210.86,0,0
B40852,C13405,2024-04,247.94,247.94,1,0
B40853,C13405,2024-05,247.14,247.14,0,0
B40854,C13405,2024-06,215.52,215.52,0,0
B40855,C13405,2024-07,215.85,215.85,2,0
B40856,C13405,2024-08,224.54,224.54,0,0
B40857,C13405,2024-09,213.86,213.86,0,0
B40858,C13405,2024-10,218.36,218.36,0,0
B40859,C13405,2024-11,220.79,220.79,1,0
B40860,C13405,2024-12,199.79,0.0,10,0
B40861,C13406,2024-01,222.17,222.17,1,0
B40862,C13406,2024-02,226.44,226.44,4,0
B40863,C13406,2024-03,214.53,214.53,1,0
B40864,C13406,2024-04,222.83,222.83,2,0
B40865,C13406,2024-05,202.15,202.15,1,0
B40866,C13406,2024-06,204.75,204.75,1,0
B40867,C13406,2024-07,196.41,196.41,0,0
B40868,C13406,2024-08,252.82,252.82,0,0
B40869,C13406,2024-09,205.74,164.59,0,0
B40870,C13406,2024-10,226.16,226.16,4,0
B40871,C13406,2024-11,233.15,233.15,5,0
B40872,C13406,2024-12,229.66,229.66,5,0
B40873,C13407,2024-01,276.89,276.89,2,0
B40874,C13407,2024-02,287.04,0.0,3,1
B40875,C13407,2024-03,283.11,283.11,0,0
B40876,C13407,2024-04,257.18,257.18,0,0
B40877,C13407,2024-05,278.92,278.92,0,0
B40878,C13407,2024-06,274.25,274.25,0,0
B40879,C13407,2024-07,299.81,299.81,4,0
B40880,C13407,2024-08,271.72,271.72,0,0
B40881,C13407,2024-09,283.04,283.04,3,0
B40882,C13407,2024-10,273.47,273.47,0,0
B40883,C13407,2024-11,280.96,280.96,5,0
B40884,C13407,2024-12,275.78,275.78,1,0
B40885,C13408,2024-01,238.67,238.67,0,0
B40886,C13408,2024-02,215.14,215.14,3,0
B40887,C13408,2024-03,213.63,213.63,1,0
B40888,C13408,2024-04,209.61,209.61,0,0
B40889,C13408,2024-05,232.94,232.94,0,0
B40890,C13408,2024-06,215.79,215.79,1,0
B40891,C13408,2024-07,210.04,210.04,3,0
B40892,C13408,2024-08,214.88,214.88,1,0
B40893,C13408,2024-09,236.87,236.87,0,0
B40894,C13408,2024-10,210.01,0.0,8,1
B40895,C13408,2024-11,226.05,226.05,0,0
B40896,C13408,2024-12,239.93,239.93,3,0
B40897,C13409,2024-01,180.16,180.16,0,0
B40898,C13409,2024-02,168.85,168.85,7,0
B40899,C13409,2024-03,178.85,178.85,3,0
B40900,C13409,2024-04,182.66,182.66,0,0
B40901,C13409,2024-05,187.05,93.53,8,1
B40902,C13409,2024-06,186.81,186.81,0,0
B40903,C13409,2024-07,181.58,181.58,1,0
B40904,C13409,2024-08,172.76,172.76,1,0
B40905,C13409,2024-09,174.35,174.35,0,0
B40906,C13409,2024-10,181.04,181.04,2,0
B40907,C13409,2024-11,186.01,186.01,8,0
B40908,C13409,2024-12,205.43,205.43,4,0
B40909,C13410,2024-01,178.7,178.7,7,0
B40910,C13410,2024-02,156.33,156.33,2,0
B40911,C13410,2024-03,166.56,166.56,1,0
B40912,C13410,2024-04,166.81,166.81,2,0
B40913,C13410,2024-05,144.1,144.1,2,0
B40914,C13410,2024-06,171.13,171.13,2,0
B40915,C13410,2024-07,147.39,147.39,0,0
B40916,C13410,2024-08,170.8,0.0,9,1
B40917,C13410,2024-09,164.86,164.86,3,0
B40918,C13410,2024-10,173.3,173.3,0,0
B40919,C13410,2024-11,163.83,81.92,4,1
B40920,C13410,2024-12,168.75,168.75,1,0
B40921,C13411,2024-01,196.82,0.0,10,1
B40922,C13411,2024-02,186.51,186.51,0,0
B40923,C13411,2024-03,173.57,173.57,0,0
B40924,C13411,2024-04,201.72,201.72,0,0
B40925,C13411,2024-05,173.84,173.84,1,0
B40926,C13411,2024-06,192.2,192.2,0,0
B40927,C13411,2024-07,189.41,189.41,0,0
B40928,C13411,2024-08,178.81,178.81,1,0
B40929,C13411,2024-09,199.28,159.42,9,1
B40930,C13411,2024-10,175.8,175.8,0,0
B40931,C13411,2024-11,181.59,181.59,2,0
B40932,C13411,2024-12,199.36,0.0,12,1
B40933,C13412,2024-01,639.51,639.51,4,0
B40934,C13412,2024-02,591.8,591.8,0,0
B40935,C13412,2024-03,600.48,600.48,0,0
B40936,C13412,2024-04,600.26,600.26,1,0
B40937,C13412,2024-05,635.58,508.46,7,1
B40938,C13412,2024-06,588.98,588.98,3,0
B40939,C13412,2024-07,612.76,612.76,1,0
B40940,C13412,2024-08,609.8,609.8,0,0
B40941,C13412,2024-09,617.64,617.64,0,0
B40942,C13412,2024-10,599.49,599.49,1,0
B40943,C13412,2024-11,574.65,0.0,0,0
B40944,C13412,2024-12,633.83,633.83,6,0
B40945,C13413,2024-01,749.23,749.23,0,0
B40946,C13413,2024-02,749.91,749.91,4,0
B40947,C13413,2024-03,742.37,742.37,2,0
B40948,C13413,2024-04,751.34,751.34,3,0
B40949,C13413,2024-05,772.9,772.9,0,0
B40950,C13413,2024-06,760.21,760.21,1,0
B40951,C13413,2024-07,747.69,747.69,1,0
B40952,C13413,2024-08,745.55,745.55,3,0
B40953,C13413,2024-09,736.25,736.25,0,0
B40954,C13413,2024-10,742.04,742.04,1,0
B40955,C13413,2024-11,751.63,751.63,1,0
B40956,C13413,2024-12,757.36,757.36,0,0
B40957,C13414,2024-01,518.73,518.73,0,0
B40958,C13414,2024-02,530.93,530.93,0,0
B40959,C13414,2024-03,536.0,536.0,6,0
B40960,C13414,2024-04,522.88,522.88,1,0
B40961,C13414,2024-05,521.96,521.96,1,0
B40962,C13414,2024-06,521.18,521.18,2,0
B40963,C13414,2024-07,512.1,512.1,0,0
B40964,C13414,2024-08,544.74,544.74,0,0
B40965,C13414,2024-09,543.71,543.71,0,0
B40966,C13414,2024-10,520.54,520.54,6,0
B40967,C13414,2024-11,538.05,538.05,1,0
B40968,C13414,2024-12,521.22,521.22,0,0
B40969,C13415,2024-01,271.31,135.66,5,1
B40970,C13415,2024-02,244.17,244.17,2,0
B40971,C13415,2024-03,273.81,273.81,0,0
B40972,C13415,2024-04,280.5,280.5,1,0
B40973,C13415,2024-05,258.97,258.97,0,0
B40974,C13415,2024-06,266.86,266.86,0,0
B40975,C13415,2024-07,251.51,251.51,0,0
B40976,C13415,2024-08,249.5,249.5,1,0
B40977,C13415,2024-09,244.47,244.47,9,0
B40978,C13415,2024-10,244.71,244.71,1,0
B40979,C13415,2024-11,273.71,273.71,6,0
B40980,C13415,2024-12,258.04,258.04,1,0
B40981,C13416,2024-01,794.54,794.54,0,0
B40982,C13416,2024-02,827.83,413.92,10,1
B40983,C13416,2024-03,835.61,835.61,0,0
B40984,C13416,2024-04,830.85,415.43,8,1
B40985,C13416,2024-05,809.3,809.3,3,0
B40986,C13416,2024-06,785.17,785.17,1,0
B40987,C13416,2024-07,819.55,819.55,0,0
B40988,C13416,2024-08,827.43,827.43,5,0
B40989,C13416,2024-09,805.94,805.94,0,0
B40990,C13416,2024-10,811.0,405.5,2,0
B40991,C13416,2024-11,833.4,833.4,0,0
B40992,C13416,2024-12,831.03,831.03,3,0
B40993,C13417,2024-01,570.31,570.31,0,0
B40994,C13417,2024-02,536.2,536.2,4,0
B40995,C13417,2024-03,551.64,551.64,5,0
B40996,C13417,2024-04,576.4,576.4,1,0
B40997,C13417,2024-05,576.41,576.41,0,0
B40998,C13417,2024-06,560.37,560.37,0,0
B40999,C13417,2024-07,559.18,559.18,0,0
B41000,C13417,2024-08,556.5,556.5,0,0
B41001,C13417,2024-09,552.33,552.33,2,0
B41002,C13417,2024-10,584.96,584.96,6,0
B41003,C13417,2024-11,557.65,557.65,0,0
B41004,C13417,2024-12,560.82,560.82,2,0
B41005,C13418,2024-01,263.38,263.38,2,0
B41006,C13418,2024-02,258.46,258.46,1,0
B41007,C13418,2024-03,253.35,253.35,1,0
B41008,C13418,2024-04,271.55,271.55,0,0
B41009,C13418,2024-05,222.31,222.31,0,0
B41010,C13418,2024-06,251.0,251.0,2,0
B41011,C13418,2024-07,278.77,278.77,0,0
B41012,C13418,2024-08,257.04,257.04,0,0
B41013,C13418,2024-09,244.73,244.73,0,0
B41014,C13418,2024-10,239.63,239.63,0,0
B41015,C13418,2024-11,262.15,131.07,14,1
B41016,C13418,2024-12,260.06,260.06,1,0
B41017,C13419,2024-01,524.04,524.04,3,0
B41018,C13419,2024-02,544.3,544.3,2,0
B41019,C13419,2024-03,525.44,525.44,1,0
B41020,C13419,2024-04,534.44,0.0,0,0
B41021,C13419,2024-05,541.08,541.08,2,0
B41022,C13419,2024-06,536.85,536.85,3,0
B41023,C13419,2024-07,554.87,554.87,4,0
B41024,C13419,2024-08,531.42,265.71,0,0
B41025,C13419,2024-09,543.36,434.69,17,1
B41026,C13419,2024-10,516.2,516.2,0,0
B41027,C13419,2024-11,543.0,0.0,12,1
B41028,C13419,2024-12,539.58,539.58,0,0
B41029,C13420,2024-01,346.72,346.72,0,0
B41030,C13420,2024-02,351.41,351.41,2,0
B41031,C13420,2024-03,313.57,313.57,1,0
B41032,C13420,2024-04,345.3,345.3,0,0
B41033,C13420,2024-05,345.57,345.57,2,0
B41034,C13420,2024-06,348.03,0.0,3,0
B41035,C13420,2024-07,314.53,314.53,3,0
B41036,C13420,2024-08,339.96,339.96,1,0
B41037,C13420,2024-09,348.59,348.59,0,0
B41038,C13420,2024-10,367.41,367.41,0,0
B41039,C13420,2024-11,353.85,353.85,0,0
B41040,C13420,2024-12,366.23,366.23,0,0
B41041,C13421,2024-01,842.19,842.19,1,0
B41042,C13421,2024-02,869.22,869.22,3,0
B41043,C13421,2024-03,856.98,856.98,3,0
B41044,C13421,2024-04,861.18,861.18,3,0
B41045,C13421,2024-05,836.04,836.04,0,0
B41046,C13421,2024-06,848.08,848.08,1,0
B41047,C13421,2024-07,850.62,850.62,3,0
B41048,C13421,2024-08,856.66,856.66,2,0
B41049,C13421,2024-09,853.8,853.8,0,0
B41050,C13421,2024-10,847.96,678.37,13,1
B41051,C13421,2024-11,837.08,0.0,14,1
B41052,C13421,2024-12,877.78,877.78,2,0
B41053,C13422,2024-01,620.07,620.07,2,0
B41054,C13422,2024-02,597.97,597.97,3,0
B41055,C13422,2024-03,594.95,594.95,0,0
B41056,C13422,2024-04,599.04,0.0,15,1
B41057,C13422,2024-05,604.54,604.54,0,0
B41058,C13422,2024-06,607.56,607.56,0,0
B41059,C13422,2024-07,612.54,612.54,1,0
B41060,C13422,2024-08,621.77,621.77,2,0
B41061,C13422,2024-09,602.16,602.16,3,0
B41062,C13422,2024-10,586.05,586.05,0,0
B41063,C13422,2024-11,602.33,602.33,0,0
B41064,C13422,2024-12,594.43,594.43,10,0
B41065,C13423,2024-01,904.43,904.43,6,0
B41066,C13423,2024-02,890.06,890.06,1,0
B41067,C13423,2024-03,899.48,449.74,7,1
B41068,C13423,2024-04,890.75,890.75,1,0
B41069,C13423,2024-05,900.71,900.71,1,0
B41070,C13423,2024-06,881.65,881.65,0,0
B41071,C13423,2024-07,883.52,883.52,2,0
B41072,C13423,2024-08,883.7,883.7,3,0
B41073,C13423,2024-09,896.69,896.69,3,0
B41074,C13423,2024-10,846.61,0.0,5,1
B41075,C13423,2024-11,894.51,894.51,7,0
B41076,C13423,2024-12,887.68,887.68,0,0
B41077,C13424,2024-01,252.47,201.98,11,1
B41078,C13424,2024-02,262.52,262.52,2,0
B41079,C13424,2024-03,276.11,276.11,1,0
B41080,C13424,2024-04,258.2,258.2,1,0
B41081,C13424,2024-05,284.37,284.37,3,0
B41082,C13424,2024-06,266.44,266.44,0,0
B41083,C13424,2024-07,263.68,0.0,1,0
B41084,C13424,2024-08,235.28,117.64,14,1
B41085,C13424,2024-09,262.91,262.91,3,0
B41086,C13424,2024-10,264.02,264.02,3,0
B41087,C13424,2024-11,240.27,240.27,3,0
B41088,C13424,2024-12,267.14,133.57,10,1
B41089,C13425,2024-01,416.09,332.87,10,1
B41090,C13425,2024-02,426.61,426.61,0,0
B41091,C13425,2024-03,401.25,401.25,1,0
B41092,C13425,2024-04,415.39,415.39,5,0
B41093,C13425,2024-05,398.02,398.02,0,0
B41094,C13425,2024-06,418.16,418.16,0,0
B41095,C13425,2024-07,428.01,428.01,0,0
B41096,C13425,2024-08,425.53,425.53,0,0
B41097,C13425,2024-09,435.38,435.38,3,0
B41098,C13425,2024-10,400.67,400.67,1,0
B41099,C13425,2024-11,430.86,430.86,0,0
B41100,C13425,2024-12,424.55,424.55,1,0
B41101,C13426,2024-01,803.49,803.49,1,0
B41102,C13426,2024-02,800.76,800.76,3,0
B41103,C13426,2024-03,804.19,804.19,2,0
B41104,C13426,2024-04,803.96,803.96,3,0
B41105,C13426,2024-05,788.57,788.57,0,0
B41106,C13426,2024-06,793.51,793.51,0,0
B41107,C13426,2024-07,806.1,806.1,0,0
B41108,C13426,2024-08,804.17,804.17,0,0
B41109,C13426,2024-09,782.45,0.0,14,1
B41110,C13426,2024-10,810.0,810.0,0,0
B41111,C13426,2024-11,791.23,791.23,0,0
B41112,C13426,2024-12,814.69,814.69,1,0
B41113,C13427,2024-01,226.47,226.47,0,0
B41114,C13427,2024-02,255.75,255.75,0,0
B41115,C13427,2024-03,243.9,243.9,0,0
B41116,C13427,2024-04,232.87,232.87,4,0
B41117,C13427,2024-05,252.96,252.96,0,0
B41118,C13427,2024-06,257.22,257.22,1,0
B41119,C13427,2024-07,219.82,219.82,0,0
B41120,C13427,2024-08,242.06,242.06,0,0
B41121,C13427,2024-09,255.86,255.86,0,0
B41122,C13427,2024-10,245.81,245.81,2,0
B41123,C13427,2024-11,273.43,273.43,3,0
B41124,C13427,2024-12,243.04,243.04,1,0
B41125,C13428,2024-01,843.34,843.34,0,0
B41126,C13428,2024-02,862.32,862.32,1,0
B41127,C13428,2024-03,837.75,837.75,0,0
B41128,C13428,2024-04,861.29,861.29,1,0
B41129,C13428,2024-05,825.63,825.63,2,0
B41130,C13428,2024-06,850.09,850.09,1,0
B41131,C13428,2024-07,828.17,828.17,1,0
B41132,C13428,2024-08,857.46,857.46,0,0
B41133,C13428,2024-09,851.4,851.4,3,0
B41134,C13428,2024-10,853.7,853.7,2,0
B41135,C13428,2024-11,837.56,837.56,1,0
B41136,C13428,2024-12,838.95,838.95,4,0
B41137,C13429,2024-01,380.4,380.4,2,0
B41138,C13429,2024-02,365.48,365.48,2,0
B41139,C13429,2024-03,379.71,189.85,4,0
B41140,C13429,2024-04,396.53,396.53,1,0
B41141,C13429,2024-05,388.0,388.0,2,0
B41142,C13429,2024-06,368.96,368.96,0,0
B41143,C13429,2024-07,403.69,403.69,0,0
B41144,C13429,2024-08,386.72,309.38,11,1
B41145,C13429,2024-09,364.93,364.93,0,0
B41146,C13429,2024-10,379.37,379.37,1,0
B41147,C13429,2024-11,380.58,380.58,4,0
B41148,C13429,2024-12,373.6,373.6,2,0
B41149,C13430,2024-01,280.96,280.96,5,0
B41150,C13430,2024-02,298.95,0.0,2,0
B41151,C13430,2024-03,276.93,276.93,2,0
B41152,C13430,2024-04,285.14,285.14,10,0
B41153,C13430,2024-05,277.54,277.54,1,0
B41154,C13430,2024-06,287.38,287.38,5,0
B41155,C13430,2024-07,299.88,299.88,3,0
B41156,C13430,2024-08,289.3,289.3,2,0
B41157,C13430,2024-09,274.12,274.12,0,0
B41158,C13430,2024-10,296.69,0.0,1,0
B41159,C13430,2024-11,285.24,285.24,3,0
B41160,C13430,2024-12,261.36,261.36,0,0
B41161,C13431,2024-01,392.32,392.32,0,0
B41162,C13431,2024-02,408.49,408.49,0,0
B41163,C13431,2024-03,414.01,331.21,7,1
B41164,C13431,2024-04,406.38,406.38,0,0
B41165,C13431,2024-05,385.1,385.1,0,0
B41166,C13431,2024-06,412.51,206.25,10,1
B41167,C13431,2024-07,397.15,397.15,0,0
B41168,C13431,2024-08,411.17,411.17,2,0
B41169,C13431,2024-09,396.32,317.06,3,1
B41170,C13431,2024-10,407.46,407.46,1,0
B41171,C13431,2024-11,400.95,400.95,2,0
B41172,C13431,2024-12,404.25,404.25,0,0
B41173,C13432,2024-01,792.65,792.65,1,0
B41174,C13432,2024-02,801.06,801.06,0,0
B41175,C13432,2024-03,809.35,809.35,0,0
B41176,C13432,2024-04,787.68,787.68,2,0
B41177,C13432,2024-05,787.69,787.69,6,0
B41178,C13432,2024-06,825.21,825.21,2,0
B41179,C13432,2024-07,791.21,791.21,0,0
B41180,C13432,2024-08,788.15,788.15,0,0
B41181,C13432,2024-09,789.64,394.82,7,1
B41182,C13432,2024-10,805.66,805.66,2,0
B41183,C13432,2024-11,793.86,793.86,3,0
B41184,C13432,2024-12,814.62,814.62,1,0
B41185,C13433,2024-01,379.17,379.17,0,0
B41186,C13433,2024-02,409.14,409.14,1,0
B41187,C13433,2024-03,423.09,423.09,1,0
B41188,C13433,2024-04,414.93,331.94,9,1
B41189,C13433,2024-05,388.13,388.13,1,0
B41190,C13433,2024-06,425.63,425.63,0,0
B41191,C13433,2024-07,415.62,415.62,1,0
B41192,C13433,2024-08,423.92,423.92,0,0
B41193,C13433,2024-09,369.6,369.6,2,0
B41194,C13433,2024-10,352.32,352.32,2,0
B41195,C13433,2024-11,406.25,406.25,1,0
B41196,C13433,2024-12,406.99,406.99,3,0
B41197,C13434,2024-01,354.97,354.97,0,0
B41198,C13434,2024-02,340.0,340.0,2,0
B41199,C13434,2024-03,371.12,371.12,1,0
B41200,C13434,2024-04,327.79,0.0,9,1
B41201,C13434,2024-05,350.38,350.38,1,0
B41202,C13434,2024-06,374.63,374.63,0,0
B41203,C13434,2024-07,377.81,377.81,0,0
B41204,C13434,2024-08,356.06,356.06,1,0
B41205,C13434,2024-09,382.38,382.38,1,0
B41206,C13434,2024-10,367.55,367.55,1,0
B41207,C13434,2024-11,388.44,388.44,1,0
B41208,C13434,2024-12,359.96,359.96,0,0
B41209,C13435,2024-01,241.55,241.55,1,0
B41210,C13435,2024-02,253.23,253.23,1,0
B41211,C13435,2024-03,264.09,264.09,5,0
B41212,C13435,2024-04,267.02,267.02,1,0
B41213,C13435,2024-05,265.45,265.45,2,0
B41214,C13435,2024-06,269.71,269.71,0,0
B41215,C13435,2024-07,259.12,259.12,0,0
B41216,C13435,2024-08,256.69,256.69,0,0
B41217,C13435,2024-09,252.17,252.17,2,0
B41218,C13435,2024-10,262.07,262.07,0,0
B41219,C13435,2024-11,280.83,280.83,0,0
B41220,C13435,2024-12,253.78,253.78,4,0
B41221,C13436,2024-01,345.72,345.72,4,0
B41222,C13436,2024-02,339.82,339.82,0,0
B41223,C13436,2024-03,346.79,173.4,0,0
B41224,C13436,2024-04,351.46,351.46,2,0
B41225,C13436,2024-05,357.18,357.18,3,0
B41226,C13436,2024-06,337.7,337.7,0,0
B41227,C13436,2024-07,349.33,349.33,7,0
B41228,C13436,2024-08,359.86,359.86,1,0
B41229,C13436,2024-09,336.6,336.6,0,0
B41230,C13436,2024-10,326.07,326.07,2,0
B41231,C13436,2024-11,356.07,356.07,3,0
B41232,C13436,2024-12,348.65,348.65,5,0
B41233,C13437,2024-01,591.4,591.4,0,0
B41234,C13437,2024-02,562.34,562.34,1,0
B41235,C13437,2024-03,579.19,579.19,2,0
B41236,C13437,2024-04,577.0,577.0,2,0
